fsq_category_id,name,short_name,plural_name,icon.prefix,icon.suffix,fsq_place_id,latitude,longitude,distance,email,link,location.address,location.locality,bike_lat,bike_lon,bike_id,free_bikes
4bf58dd8d48988d16e941735,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,4c0bcd09a1b32d7f6a809bf0,55.85390003130108,-4.199529760235232,993,,/places/4c0bcd09a1b32d7f6a809bf0,"Parkhead Forge II, Forge Retail Park",Glasgow,55.858222,-4.213473,64351cf3fd58727dbb26147dec40e855,0
4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,Fried Chicken,Fried Chicken Joints,https://ss3.4sqi.net/img/categories_v2/food/friedchicken_,.png,4c0bcd09a1b32d7f6a809bf0,55.85390003130108,-4.199529760235232,993,,/places/4c0bcd09a1b32d7f6a809bf0,"Parkhead Forge II, Forge Retail Park",Glasgow,55.858222,-4.213473,64351cf3fd58727dbb26147dec40e855,0
4bf58dd8d48988d15c941735,Cemetery,Cemetery,Cemeteries,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/cemetery_,.png,4f0443579911be1fbd34ee0f,55.851975649343615,-4.2074961846398065,787,,/places/4f0443579911be1fbd34ee0f,,Glasgow,55.858222,-4.213473,64351cf3fd58727dbb26147dec40e855,0
4d954b0ea243a5684a65b473,Convenience Store,Convenience Store,Convenience Stores,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_,.png,4f09f018e4b090ef237940d0,55.862330833236754,-4.203174171149696,788,,/places/4f09f018e4b090ef237940d0,,Glasgow,55.858222,-4.213473,64351cf3fd58727dbb26147dec40e855,0
4bf58dd8d48988d118951735,Grocery Store,Grocery Store,Grocery Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,.png,504f65767e27022f969b5e85,55.86431770993045,-4.219581090178297,777,,/places/504f65767e27022f969b5e85,447 Alexandra Parade,Glasgow,55.858222,-4.213473,64351cf3fd58727dbb26147dec40e855,0
4bf58dd8d48988d17f941735,Movie Theater,Movie Theater,Movie Theaters,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_,.png,4b50d31df964a520ce3327e3,55.852862608484536,-4.20120492304615,969,,/places/4b50d31df964a520ce3327e3,Forge Shopping Centre,Glasgow,55.858222,-4.213473,64351cf3fd58727dbb26147dec40e855,0
4bf58dd8d48988d178941735,Dentist,Dentist,Dentists,https://ss3.4sqi.net/img/categories_v2/building/medical_dentist_,.png,4e1c63da1838367bcf6c1c2d,55.86440318121181,-4.220874309539795,827,,/places/4e1c63da1838367bcf6c1c2d,672 Alexandra Parade,Glasgow,55.858222,-4.213473,64351cf3fd58727dbb26147dec40e855,0
4bf58dd8d48988d1f2931735,Performing Arts Venue,Performing Arts,Performing Arts Venues,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_,.png,4bae5ef6f964a52053a93be3,55.859647,-4.287779,72,,/places/4bae5ef6f964a52053a93be3,Exhibition Way,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
5032792091d4c4b30a586d5c,Concert Hall,Concert Hall,Concert Halls,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,.png,4bae5ef6f964a52053a93be3,55.859647,-4.287779,72,,/places/4bae5ef6f964a52053a93be3,Exhibition Way,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e5931735,Music Venue,Music Venue,Music Venues,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,.png,4bae5ef6f964a52053a93be3,55.859647,-4.287779,72,,/places/4bae5ef6f964a52053a93be3,Exhibition Way,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d16c941735,Burger Joint,Burgers,Burger Joints,https://ss3.4sqi.net/img/categories_v2/food/burger_,.png,530b2e55498e560107d891b4,55.86016438800775,-4.287643387125064,123,,/places/530b2e55498e560107d891b4,Queens Dock,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e0931735,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4e2eabde22717d7058581724,55.86032105265371,-4.288058280944824,147,,/places/4e2eabde22717d7058581724,Scottish Exhibition and Conference Centre,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d10f941735,Indian Restaurant,Indian,Indian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/indian_,.png,4b8d5addf964a5209df632e3,55.85780356769998,-4.281446434929998,386,info@indiaquay.com,/places/4b8d5addf964a5209df632e3,181 Finnieston St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d191941735,Science Museum,Science Museum,Science Museums,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_,.png,4baa049df964a52028443ae3,55.85843942268849,-4.293859102812502,420,call.centre@glasgowsciencecentre.org,/places/4baa049df964a52028443ae3,50 Pacific Quay,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d192941735,Planetarium,Planetarium,Planetariums,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_planetarium_,.png,4baa049df964a52028443ae3,55.85843942268849,-4.293859102812502,420,call.centre@glasgowsciencecentre.org,/places/4baa049df964a52028443ae3,50 Pacific Quay,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e0931735,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,630f359ba53d9d13225ee3ad,55.857592,-4.289732,228,,/places/630f359ba53d9d13225ee3ad,,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4d4b7105d754a06374d81259,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4f7010bbe4b06892a1daecb1,55.85971406237235,-4.28995313615367,184,info@cpglasgow.valoreurope.com,/places/4f7010bbe4b06892a1daecb1,"Crowne Plaza Hotel, Congress Rd.",Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d17f941735,Movie Theater,Movie Theater,Movie Theaters,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_,.png,4b5b4330f964a52074ef28e3,55.8582177630936,-4.294222840388894,447,call.centre@glasgowsciencecentre.org,/places/4b5b4330f964a52074ef28e3,Glasgow Science Centre,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4d4b7104d754a06370d81259,Arts and Entertainment,Arts & Entertainment,Arts and Entertainment,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,.png,535048ce498e8696571c83be,55.8597068899969,-4.289946556091309,184,,/places/535048ce498e8696571c83be,Crowne Plaza Hotel,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d196941735,Hospital,Hospital,Hospitals,https://ss3.4sqi.net/img/categories_v2/building/medical_,.png,5ebcf34a98ca22000838c8e5,55.86073,-4.28902,215,,/places/5ebcf34a98ca22000838c8e5,1 Exhibition Way,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e0931735,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,58b0c62e8cfe547321eca948,55.856412876075154,-4.2896403963895615,332,,/places/58b0c62e8cfe547321eca948,"Village Hotels Starbucks, Festival Gate",Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d116941735,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4e6a7758d164c37bf4985343,55.86461923912006,-4.284322223676974,641,hello@thefinniestonbar.com,/places/4e6a7758d164c37bf4985343,1125 Argyle St.,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d155941735,Gastropub,Gastropub,Gastropubs,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,.png,4e6a7758d164c37bf4985343,55.86461923912006,-4.284322223676974,641,hello@thefinniestonbar.com,/places/4e6a7758d164c37bf4985343,1125 Argyle St.,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1dc931735,Tea Room,Tea Room,Tea Rooms,https://ss3.4sqi.net/img/categories_v2/food/tearoom_,.png,4c263d74b012b7135fd90893,55.864339713098026,-4.283682698147321,624,thehiddenlanetearoom@hotmail.com,/places/4c263d74b012b7135fd90893,1103 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e0931735,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4c263d74b012b7135fd90893,55.864339713098026,-4.283682698147321,624,thehiddenlanetearoom@hotmail.com,/places/4c263d74b012b7135fd90893,1103 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d165941735,Scenic Lookout,Scenic Lookout,Scenic Lookouts,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_,.png,4c66a6d7c2ead13ad936b480,55.85928330555248,-4.295383794546946,510,,/places/4c66a6d7c2ead13ad936b480,50 Pacific Quay,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d122941735,Whisky Bar,Whisky Bar,Whisky Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/whiskey_,.png,4b687ef1f964a520237c2be3,55.86483817886777,-4.285100081240827,653,info@thebennevis.co.uk,/places/4b687ef1f964a520237c2be3,1147 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1ce941735,Seafood Restaurant,Seafood,Seafood Restaurants,https://ss3.4sqi.net/img/categories_v2/food/seafood_,.png,4b8aacfff964a520227932e3,55.86492961461339,-4.284806086172415,667,info@crabshakk.com,/places/4b8aacfff964a520227932e3,1114 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d116941735,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,594584474c9be62191144414,55.864328,-4.282782,645,,/places/594584474c9be62191144414,1046 Argyle street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4d4b7105d754a06374d81259,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,522e6ffa61fc96df51d2d674,55.8590112223587,-4.281975966506042,326,,/places/522e6ffa61fc96df51d2d674,28 Tunnel St.,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d16d941735,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,4b1f9c71f964a5205a2724e3,55.86439183407856,-4.283104331875199,643,,/places/4b1f9c71f964a5205a2724e3,1056 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e0931735,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4b1f9c71f964a5205a2724e3,55.86439183407856,-4.283104331875199,643,,/places/4b1f9c71f964a5205a2724e3,1056 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1c5941735,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4b1f9c71f964a5205a2724e3,55.86439183407856,-4.283104331875199,643,,/places/4b1f9c71f964a5205a2724e3,1056 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d116941735,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,5103f2cbe4b01e27aec042ac,55.865089503232795,-4.285318635853078,678,,/places/5103f2cbe4b01e27aec042ac,1163 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d116941735,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4b65dd17f964a520ac042be3,55.86390746585727,-4.2815108877431465,643,info@lebowskis.co.uk,/places/4b65dd17f964a520ac042be3,1008 Argyll St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d155941735,Gastropub,Gastropub,Gastropubs,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,.png,4b65dd17f964a520ac042be3,55.86390746585727,-4.2815108877431465,643,info@lebowskis.co.uk,/places/4b65dd17f964a520ac042be3,1008 Argyll St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4e0e22f5a56208c4ea9a85a0,Distillery,Distillery,Distilleries,https://ss3.4sqi.net/img/categories_v2/food/brewery_,.png,5a11811aee71206ae6bd8493,55.86235659303398,-4.296682170820891,693,,/places/5a11811aee71206ae6bd8493,100 Stobcross Rd,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
5032792091d4c4b30a586d5c,Concert Hall,Concert Hall,Concert Halls,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,.png,4eb2a50f5c5cd1bad44135e5,55.86154020628866,-4.290620246672227,346,,/places/4eb2a50f5c5cd1bad44135e5,Scottish Exhibition and Conference Centre,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4d4b7105d754a06374d81259,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,536e0497498effee047e1ab2,55.86562242373016,-4.284812172601915,742,hello@oxandfinch.com,/places/536e0497498effee047e1ab2,920 Sauchiehall St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4d4b7105d754a06374d81259,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4b6318a9f964a520b2622ae3,55.86462462939648,-4.283305971924106,662,info@fannytrollopes.co.uk,/places/4b6318a9f964a520b2622ae3,1066 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
5744ccdde4b0c0459246b4a3,Scottish Restaurant,Scottish,Scottish Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,523f5bd411d202b54c76c7c3,55.8650276175892,-4.285188915381797,672,info@thegannetgla.com,/places/523f5bd411d202b54c76c7c3,1155 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d10f941735,Indian Restaurant,Indian,Indian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/indian_,.png,4c8530ab74d7b60cac4999d8,55.86540673177545,-4.28402176060525,730,info@motherindiaglasgow.co.uk,/places/4c8530ab74d7b60cac4999d8,28 Westminster Tce.,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1d3941735,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/vegetarian_,.png,4b45c783f964a5203c1026e3,55.86511228949682,-4.286755904371246,670,the78@live.co.uk,/places/4b45c783f964a5203c1026e3,10 Kelvinhaugh Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d110941735,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4b2bceadf964a5205ebb24e3,55.86540463716205,-4.286475531883879,704,,/places/4b2bceadf964a5205ebb24e3,1166 - 1170 Argyle St.,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d116941735,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,587b7daa076be11c95b04adc,55.863453,-4.2798543,668,,/places/587b7daa076be11c95b04adc,956 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1db931735,Tapas Restaurant,Tapas,Tapas Restaurants,https://ss3.4sqi.net/img/categories_v2/food/tapas_,.png,53a48b32498ef6698c296bd0,55.865013929512926,-4.284790076207977,676,,/places/53a48b32498ef6698c296bd0,1116 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4d4b7105d754a06374d81259,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,58cd6d329c954828270ffb9d,55.865147691679645,-4.285214810455622,685,,/places/58cd6d329c954828270ffb9d,1132 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d192941735,Planetarium,Planetarium,Planetariums,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_planetarium_,.png,51580ab8e4b0e3e0adc785d4,55.85849059561318,-4.293840383816314,418,,/places/51580ab8e4b0e3e0adc785d4,,,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e5931735,Music Venue,Music Venue,Music Venues,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,.png,4bded8106198c9b6b60615ff,55.85918240180475,-4.276661263542092,658,,/places/4bded8106198c9b6b60615ff,93 Lancefield Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1cc941735,Steakhouse,Steakhouse,Steakhouses,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_,.png,54b2876f498e3dc5bde97963,55.864811587274126,-4.284298318092559,662,,/places/54b2876f498e3dc5bde97963,1131 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1d3941735,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/vegetarian_,.png,5b681d2cf4b5250039af8457,55.863448,-4.280363,646,,/places/5b681d2cf4b5250039af8457,,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1c9941735,Ice Cream Parlor,Ice Cream,Ice Cream Parlors,https://ss3.4sqi.net/img/categories_v2/food/icecream_,.png,5011a9b1e4b05edd99ecf3ed,55.8653306303758,-4.286622469536986,695,,/places/5011a9b1e4b05edd99ecf3ed,1187 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1c5941735,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,50868fdce4b0fedcb3c523e5,55.86656016973019,-4.289764316423008,846,,/places/50868fdce4b0fedcb3c523e5,1299 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e0931735,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,50868fdce4b0fedcb3c523e5,55.86656016973019,-4.289764316423008,846,,/places/50868fdce4b0fedcb3c523e5,1299 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d113941735,Korean Restaurant,Korean,Korean Restaurants,https://ss3.4sqi.net/img/categories_v2/food/korean_,.png,4ba7d978f964a520bdb839e3,55.86497793891083,-4.2854198527789285,664,,/places/4ba7d978f964a520bdb839e3,1138 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1cc941735,Steakhouse,Steakhouse,Steakhouses,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_,.png,4bc2003eabf49521bdbfc193,55.866904,-4.288954,876,info@butchershopglasgow.com,/places/4bc2003eabf49521bdbfc193,1055 Sauchiehall St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d11e941735,Cocktail Bar,Cocktail,Cocktail Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,.png,4bc2003eabf49521bdbfc193,55.866904,-4.288954,876,info@butchershopglasgow.com,/places/4bc2003eabf49521bdbfc193,1055 Sauchiehall St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d123941735,Wine Bar,Wine Bar,Wine Bars,https://ss3.4sqi.net/img/categories_v2/food/winery_,.png,4bc2003eabf49521bdbfc193,55.866904,-4.288954,876,info@butchershopglasgow.com,/places/4bc2003eabf49521bdbfc193,1055 Sauchiehall St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
52f2ab2ebcbc57f1066b8b46,Supermarket,Supermarket,Supermarkets,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,.png,5fa62d7d88394a091a8ab2f8,55.862905437784335,-4.280203711186739,609,customer.services@lidl.co.uk,/places/5fa62d7d88394a091a8ab2f8,Finnieston Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d11b941735,Pub,Pub,Pubs,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4c125afbb7b9c9284698a737,55.866412078839275,-4.288899246934399,821,info@islayinn.com,/places/4c125afbb7b9c9284698a737,1256 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d116941735,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4c94906b38dd8cfa881bca62,55.86577389779224,-4.287161960230799,743,,/places/4c94906b38dd8cfa881bca62,1202 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d123941735,Wine Bar,Wine Bar,Wine Bars,https://ss3.4sqi.net/img/categories_v2/food/winery_,.png,585c1540abc6d60cc39aa726,55.86537862428334,-4.285782756494576,705,,/places/585c1540abc6d60cc39aa726,1146 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4d4b7105d754a06374d81259,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,585c1540abc6d60cc39aa726,55.86537862428334,-4.285782756494576,705,,/places/585c1540abc6d60cc39aa726,1146 Argyle Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d11b941735,Pub,Pub,Pubs,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4c894ce9da5da1cdec563be9,55.86385859952564,-4.281039216991237,655,,/places/4c894ce9da5da1cdec563be9,1004 Argyle St.,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d111941735,Japanese Restaurant,Japanese,Japanese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/japanese_,.png,555e28c1498e2843f703b3f5,55.86318841973541,-4.277093286775105,778,,/places/555e28c1498e2843f703b3f5,512 St Vincent Street,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d148941735,Donut Shop,Donuts,Donut Shops,https://ss3.4sqi.net/img/categories_v2/food/donuts_,.png,56752941498ef438347e5c5e,55.86715397006443,-4.291958232382276,944,,/places/56752941498ef438347e5c5e,35 Old Dumbarton Rd,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d11b941735,Pub,Pub,Pubs,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4b658635f964a52041f32ae3,55.86561678974661,-4.283994833872103,753,bigslopeglasgow@aol.com,/places/4b658635f964a52041f32ae3,36a Kelvingrove St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d10f941735,Indian Restaurant,Indian,Indian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/indian_,.png,4b7b007cf964a5205b4b2fe3,55.86746,-4.291166,963,info@motherindiascafeglasgow.co.uk,/places/4b7b007cf964a5205b4b2fe3,1355 Argyle St,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d110941735,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4bc852c592b376b00b22513a,55.85376948375199,-4.279147982597351,775,enquiries@la-fiorentina.com,/places/4bc852c592b376b00b22513a,2 Paisley Rd W,Glasgow,55.859081,-4.287211,654cfe414a7d682dfffd1259586b364f,5
4bf58dd8d48988d1e2931735,Art Gallery,Art Gallery,Art Galleries,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,.png,4c9f4feb46978cfab3a6a97f,55.84715806731329,-4.313911579720658,214,enquiries@houseforanartlover.co.uk,/places/4c9f4feb46978cfab3a6a97f,10 Dumbreck Rd.,Glasgow,55.849072,-4.314376,65a1fded1cfdaf39b8c7ea2cc561144b,6
4bf58dd8d48988d16d941735,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,4baf7ba3f964a5208d033ce3,55.847297003215225,-4.313536085962469,204,,/places/4baf7ba3f964a5208d033ce3,10 Dumbreck Rd.,Glasgow,55.849072,-4.314376,65a1fded1cfdaf39b8c7ea2cc561144b,6
4bf58dd8d48988d163941735,Park,Park,Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,.png,4bc2f740abf49521c216c393,55.846216948407296,-4.317111968994141,360,,/places/4bc2f740abf49521c216c393,Mosspark Boulevard,Glasgow,55.849072,-4.314376,65a1fded1cfdaf39b8c7ea2cc561144b,6
4bf58dd8d48988d1e9941735,Ski Resort and Area,Ski Resort and Area,Ski Resorts and Areas,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/ski_snowboard_,.png,4bf002d4c8d920a12d4f9430,55.84617560660819,-4.314568240786307,322,info@ski-glasgow.org,/places/4bf002d4c8d920a12d4f9430,16 Dumbreck Rd,Glasgow,55.849072,-4.314376,65a1fded1cfdaf39b8c7ea2cc561144b,6
4bf58dd8d48988d12e941735,Police Station,Police Station,Police Stations,https://ss3.4sqi.net/img/categories_v2/building/government_policestation_,.png,4c49fb8c9c8d2d7fcd73e768,55.85027162352324,-4.319623671593728,353,,/places/4c49fb8c9c8d2d7fcd73e768,923 Helen St.,Glasgow,55.849072,-4.314376,65a1fded1cfdaf39b8c7ea2cc561144b,6
4bf58dd8d48988d188941735,Soccer Stadium,Soccer,Soccer Stadiums,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,.png,4b5b2d7ff964a520f4e828e3,55.852955960178875,-4.307882508996194,591,webmail@rangers.co.uk,/places/4b5b2d7ff964a520f4e828e3,150 Edmiston Dr,Glasgow,55.849072,-4.314376,65a1fded1cfdaf39b8c7ea2cc561144b,6
4bf58dd8d48988d1d0941735,Dessert Shop,Desserts,Dessert Shops,https://ss3.4sqi.net/img/categories_v2/food/dessert_,.png,5cfa4a4ee679bc002c8cfeb5,55.8499107832648,-4.3083966443529,384,,/places/5cfa4a4ee679bc002c8cfeb5,675 Paisley Road West,Glasgow,55.849072,-4.314376,65a1fded1cfdaf39b8c7ea2cc561144b,6
